,material_id,formula_pretty
6082,mp-755050,Li5V2Co3O10
6083,mp-771251,Li5V2Co5O12
6084,mp-752568,Li5V2Cr2O8
6085,mp-1371261,Li5V3(CoO5)2
6086,mp-757281,Li5V3(CoO5)2
6087,mp-796986,Li5V3(CoO5)2
6088,mp-756826,Li5V3Cr2O10
6089,mp-760963,Li5V3CrO8
6090,mp-764013,Li5V3CrO8
6091,mp-755938,Li5V5(CoO6)2
6092,mp-773065,Li5V5Cr2O12
6093,mp-760232,Li5VCr3O8
6094,mp-760333,Li5VCr3O8
6095,mp-772560,Li9V12Cr7O48
6096,mp-772575,Li9V12Cr7O48
6097,mp-1191696,LiCr(MoO4)2
6098,mp-1211202,LiCr2(MoO4)3
6099,mp-1235154,LiTiV2CrO10
6100,mp-1235419,LiTiV2CrO10
6101,mp-1235970,LiTiV2CrO10
6102,mp-1236317,LiTiV2CrO10
6103,mp-1388676,LiV2CoO6
6104,mp-761801,LiV2CoO6
6105,mp-1275173,LiV2CrO6
6106,mp-1280737,LiV2CrO6
6107,mp-780611,LiV2CrO6
6108,mp-863111,LiV2CrO6
6109,mp-761188,LiV3(CoO6)2
6110,mp-754313,LiV3CoO10
6111,mp-769589,LiV3CrO8
6112,mp-753151,LiVCoO4
6113,mp-753926,LiVCoO4
6114,mp-753959,LiVCoO4
6115,mp-754522,LiVCoO4
6116,mp-757842,LiVCoO4
6117,mp-1176540,LiVCrO4
6118,mp-756218,LiVCrO4
6119,mp-776068,LiVCrO4
6120,mp-849267,LiVCrO4
6121,mp-1176081,Li9Mn2Co5O16
6122,mp-1176082,Li9Mn2Co5O16
6123,mp-1176086,Li9Mn2Co5O16
6124,mp-1176087,Li9Mn2Co5O16
6125,mp-1176088,Li9Mn2Co5O16
6126,mp-1176090,Li9Mn2Co5O16
6127,mp-1176091,Li9Mn2Co5O16
6128,mp-1176092,Li9Mn2Co5O16
6129,mp-1176095,Li9Mn2Co5O16
6130,mp-1176099,Li9Mn2Co5O16
6131,mp-1176104,Li9Mn2Co5O16
6132,mp-1176105,Li9Mn2Co5O16
6133,mp-1176106,Li9Mn2Co5O16
6134,mp-1176109,Li9Mn2Co5O16
6135,mp-1176112,Li9Mn2Co5O16
6136,mp-1176114,Li9Mn2Co5O16
6137,mp-1176115,Li9Mn2Co5O16
6138,mp-1176116,Li9Mn2Co5O16
6139,mp-1176117,Li9Mn2Co5O16
6140,mp-1176119,Li9Mn2Co5O16
6141,mp-1176120,Li9Mn2Co5O16
6142,mp-1176121,Li9Mn2Co5O16
6143,mp-1176126,Li9Mn2Co5O16
6144,mp-1176127,Li9Mn2Co5O16
6145,mp-1176130,Li9Mn2Co5O16
6146,mp-1176132,Li9Mn2Co5O16
6147,mp-1176133,Li9Mn2Co5O16
6148,mp-1176134,Li9Mn2Co5O16
6149,mp-1176136,Li9Mn2Co5O16
6150,mp-1176139,Li9Mn2Co5O16
6151,mp-1176140,Li9Mn2Co5O16
6152,mp-1176141,Li9Mn2Co5O16
6153,mp-1176143,Li9Mn2Co5O16
6154,mp-1176144,Li9Mn2Co5O16
6155,mp-1176145,Li9Mn2Co5O16
6156,mp-1176146,Li9Mn2Co5O16
6157,mp-1176150,Li9Mn2Co5O16
6158,mp-1176151,Li9Mn2Co5O16
6159,mp-1176152,Li9Mn2Co5O16
6160,mp-1176153,Li9Mn2Co5O16
6161,mp-1176154,Li9Mn2Co5O16
6162,mp-1176155,Li9Mn2Co5O16
6163,mp-1176159,Li9Mn2Co5O16
6164,mp-1176160,Li9Mn2Co5O16
6165,mp-1176162,Li9Mn2Co5O16
6166,mp-1176164,Li9Mn2Co5O16
6167,mp-1176169,Li9Mn2Co5O16
6168,mp-1176171,Li9Mn2Co5O16
6169,mp-1176172,Li9Mn2Co5O16
6170,mp-1176173,Li9Mn2Co5O16
6171,mp-1176174,Li9Mn2Co5O16
6172,mp-1176176,Li9Mn2Co5O16
6173,mp-1176178,Li9Mn2Co5O16
6174,mp-1176179,Li9Mn2Co5O16
6175,mp-1176181,Li9Mn2Co5O16
6176,mp-1176183,Li9Mn2Co5O16
6177,mp-1176186,Li9Mn2Co5O16
6178,mp-1176187,Li9Mn2Co5O16
6179,mp-1176188,Li9Mn2Co5O16
6180,mp-1176189,Li9Mn2Co5O16
6181,mp-1176190,Li9Mn2Co5O16
6182,mp-1176192,Li9Mn2Co5O16
6183,mp-1176193,Li9Mn2Co5O16
6184,mp-1176194,Li9Mn2Co5O16
6185,mp-1176195,Li9Mn2Co5O16
6186,mp-1176196,Li9Mn2Co5O16
6187,mp-1176198,Li9Mn2Co5O16
6188,mp-1176199,Li9Mn2Co5O16
6189,mp-1176200,Li9Mn2Co5O16
6190,mp-1176201,Li9Mn2Co5O16
6191,mp-1176202,Li9Mn2Co5O16
6192,mp-1176203,Li9Mn2Co5O16
6193,mp-1176205,Li9Mn2Co5O16
6194,mp-1176207,Li9Mn2Co5O16
6195,mp-1176210,Li9Mn2Co5O16
6196,mp-1176211,Li9Mn2Co5O16
6197,mp-1176212,Li9Mn2Co5O16
6198,mp-1176215,Li9Mn2Co5O16
6199,mp-1176216,Li9Mn2Co5O16
6200,mp-1176218,Li9Mn2Co5O16
6201,mp-1176219,Li9Mn2Co5O16
6202,mp-1176221,Li9Mn2Co5O16
6203,mp-1176222,Li9Mn2Co5O16
6204,mp-1176223,Li9Mn2Co5O16
6205,mp-1176224,Li9Mn2Co5O16
6206,mp-1176226,Li9Mn2Co5O16
6207,mp-1176227,Li9Mn2Co5O16
6208,mp-1176228,Li9Mn2Co5O16
6209,mp-1176229,Li9Mn2Co5O16
6210,mp-1176231,Li9Mn2Co5O16
6211,mp-1176232,Li9Mn2Co5O16
6212,mp-1176234,Li9Mn2Co5O16
6213,mp-1176235,Li9Mn2Co5O16
6214,mp-1176236,Li9Mn2Co5O16
6215,mp-1176237,Li9Mn2Co5O16
6216,mp-1176239,Li9Mn2Co5O16
6217,mp-1176240,Li9Mn2Co5O16
6218,mp-1176242,Li9Mn2Co5O16
6219,mp-1176243,Li9Mn2Co5O16
6220,mp-1176244,Li9Mn2Co5O16
6221,mp-1176246,Li9Mn2Co5O16
6222,mp-1176247,Li9Mn2Co5O16
6223,mp-1176248,Li9Mn2Co5O16
6224,mp-1176249,Li9Mn2Co5O16
6225,mp-1176250,Li9Mn2Co5O16
6226,mp-1176254,Li9Mn2Co5O16
6227,mp-1176255,Li9Mn2Co5O16
6228,mp-1176256,Li9Mn2Co5O16
6229,mp-1176257,Li9Mn2Co5O16
6230,mp-1176260,Li9Mn2Co5O16
6231,mp-1176262,Li9Mn2Co5O16
6232,mp-1176263,Li9Mn2Co5O16
6233,mp-1176265,Li9Mn2Co5O16
6234,mp-1176270,Li9Mn2Co5O16
6235,mp-1176271,Li9Mn2Co5O16
6236,mp-1176272,Li9Mn2Co5O16
6237,mp-1176273,Li9Mn2Co5O16
6238,mp-1176274,Li9Mn2Co5O16
6239,mp-1176275,Li9Mn2Co5O16
6240,mp-1176276,Li9Mn2Co5O16
6241,mp-1176277,Li9Mn2Co5O16
6242,mp-1176278,Li9Mn2Co5O16
6243,mp-1176279,Li9Mn2Co5O16
6244,mp-1176280,Li9Mn2Co5O16
6245,mp-1176281,Li9Mn2Co5O16
6246,mp-1176283,Li9Mn2Co5O16
6247,mp-1176285,Li9Mn2Co5O16
6248,mp-1176286,Li9Mn2Co5O16
6249,mp-1176287,Li9Mn2Co5O16
6250,mp-1176288,Li9Mn2Co5O16
6251,mp-1176289,Li9Mn2Co5O16
6252,mp-1176290,Li9Mn2Co5O16
6253,mp-1176291,Li9Mn2Co5O16
6254,mp-1176292,Li9Mn2Co5O16
6255,mp-1176293,Li9Mn2Co5O16
6256,mp-1176295,Li9Mn2Co5O16
6257,mp-1176296,Li9Mn2Co5O16
6258,mp-1176297,Li9Mn2Co5O16
6259,mp-1176298,Li9Mn2Co5O16
6260,mp-1176299,Li9Mn2Co5O16
6261,mp-1176300,Li9Mn2Co5O16
6262,mp-1176301,Li9Mn2Co5O16
6263,mp-1176302,Li9Mn2Co5O16
6264,mp-1176303,Li9Mn2Co5O16
6265,mp-1176304,Li9Mn2Co5O16
6266,mp-1176305,Li9Mn2Co5O16
6267,mp-1176306,Li9Mn2Co5O16
6268,mp-1176308,Li9Mn2Co5O16
6269,mp-1176309,Li9Mn2Co5O16
6270,mp-1176310,Li9Mn2Co5O16
6271,mp-1176311,Li9Mn2Co5O16
6272,mp-1176312,Li9Mn2Co5O16
6273,mp-1176313,Li9Mn2Co5O16
6274,mp-1176314,Li9Mn2Co5O16
6275,mp-1176315,Li9Mn2Co5O16
6276,mp-1176316,Li9Mn2Co5O16
6277,mp-1176318,Li9Mn2Co5O16
6278,mp-1176319,Li9Mn2Co5O16
6279,mp-1176320,Li9Mn2Co5O16
6280,mp-1176321,Li9Mn2Co5O16
6281,mp-1176322,Li9Mn2Co5O16
6282,mp-1176323,Li9Mn2Co5O16
6283,mp-1176324,Li9Mn2Co5O16
6284,mp-1232429,Li9Mn2Co5O16
6285,mp-1232437,Li9Mn2Co5O16
6286,mp-1232442,Li9Mn2Co5O16
6287,mp-1341389,Li9Mn2Co5O16
6288,mp-1341790,Li9Mn2Co5O16
6289,mp-1343228,Li9Mn2Co5O16
6290,mp-1344061,Li9Mn2Co5O16
6291,mp-1369691,Li9Mn2Co5O16
6292,mp-1370648,Li9Mn2Co5O16
6293,mp-1372518,Li9Mn2Co5O16
6294,mp-1372681,Li9Mn2Co5O16
6295,mp-1372792,Li9Mn2Co5O16
6296,mp-1373337,Li9Mn2Co5O16
6297,mp-1373887,Li9Mn2Co5O16
6298,mp-1375399,Li9Mn2Co5O16
6299,mp-1375549,Li9Mn2Co5O16
6300,mp-1375814,Li9Mn2Co5O16
6301,mp-1378747,Li9Mn2Co5O16
6302,mp-1378924,Li9Mn2Co5O16
6303,mp-780459,Li9Mn7Cr12O48
6304,mp-851099,Li9Mn7Cr12O48
6305,mp-770674,Li9V12Fe7O48
6306,mp-850893,Li9V12Fe7O48
6307,mp-561087,LiFe(MoO4)2
6308,mp-1176681,LiMn2(CoO4)2
6309,mp-778584,LiMn2(CoO4)2
6310,mp-1176665,LiMn2CoO6
6311,mp-780798,LiMn2Cr2O8
6312,mp-780849,LiMn2Cr2O8
6313,mp-1222666,LiMn2Cu(RuO4)2
6314,mp-754504,LiMn3CrO8
6315,mp-756504,LiMn3CrO8
6316,mp-1235243,LiMn4(CoO6)2
6317,mp-1235264,LiMn4(CoO6)2
6318,mp-1287546,LiMnCo3O8
6319,mp-1296423,LiMnCo3O8
6320,mp-1303340,LiMnCo3O8
6321,mp-1313454,LiMnCo3O8
6322,mp-1314136,LiMnCo3O8
6323,mp-755862,LiMnCo3O8
6324,mp-756037,LiMnCo3O8
6325,mp-1176646,LiMnCoO4
6326,mp-1176657,LiMnCoO4
6327,mp-753984,LiMnCoO4
6328,mp-850948,LiMnCr2O6
6329,mp-1176640,LiMnCrO4
6330,mp-1222391,LiV(FeO2)4
6331,mp-755983,LiV2FeO6
6332,mp-1247728,LiV2FeO7
6333,mp-766078,LiV3Fe2CuO12
6334,mp-1176543,LiVFeO4
6335,mp-756201,LiVFeO4
6336,mp-772649,LiVFeO4
6337,mp-775175,LiVFeO4
6338,mp-775811,LiVFeO4
